Date	Country	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	H13	H14	other
2020/02/11-2020/02/18	Cambodia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/11-2020/02/18	Germany	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/11-2020/02/18	England	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
2020/02/11-2020/02/18	Italy	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2020/02/11-2020/02/18	United_Arab_Emirates	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/11-2020/02/18	Sweden	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/11-2020/02/18	Belgium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/11-2020/02/18	Saudi_Arabia	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
2020/02/11-2020/02/18	Ireland	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/11-2020/02/18	Nigeria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/11-2020/02/18	Oman	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/11-2020/02/18	Israel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/11-2020/02/18	Austria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/11-2020/02/18	Spain	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/11-2020/02/18	Switzerland	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/11-2020/02/18	Brazil	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/11-2020/02/18	Norway	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/11-2020/02/18	Denmark	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/11-2020/02/18	Wales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/11-2020/02/18	Morocco	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/11-2020/02/18	New_Zealand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/11-2020/02/18	Netherlands	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/11-2020/02/18	Lebanon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/11-2020/02/18	Georgia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/11-2020/02/18	Mexico	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/11-2020/02/18	Iceland	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/11-2020/02/18	Saint_Barthelemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/11-2020/02/18	Greece	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/11-2020/02/18	Luxembourg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/11-2020/02/18	Czech_Republic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	China	9	3	0	0	2	0	0	0	0	0	0	5	0	0	1
2020/02/18-2020/02/25	Thailand	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Nepal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Usa	1	0	16	0	0	6	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Japan	6	4	3	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Hong_Kong	2	0	1	0	1	0	0	0	0	2	0	0	0	0	0
2020/02/18-2020/02/25	Vietnam	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Canada	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	France	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Singapore	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
2020/02/18-2020/02/25	Malaysia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Australia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2020/02/18-2020/02/25	South_Korea	0	7	0	56	1	0	0	0	0	11	0	0	0	0	1
2020/02/18-2020/02/25	India	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Cambodia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Germany	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	England	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Italy	0	0	0	0	0	0	11	2	0	0	0	0	0	0	0
2020/02/18-2020/02/25	United_Arab_Emirates	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Sweden	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Belgium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Saudi_Arabia	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Ireland	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Nigeria	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2020/02/18-2020/02/25	Oman	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
2020/02/18-2020/02/25	Israel	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Austria	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Spain	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Switzerland	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2020/02/18-2020/02/25	Brazil	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Norway	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Denmark	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Wales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Morocco	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	New_Zealand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Netherlands	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Lebanon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Georgia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Mexico	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Iceland	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Saint_Barthelemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Greece	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Luxembourg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/18-2020/02/25	Czech_Republic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/25-2020/03/03	China	17	8	0	0	2	0	0	0	3	0	0	0	0	1	0
2020/02/25-2020/03/03	Thailand	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0
2020/02/25-2020/03/03	Nepal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/25-2020/03/03	Usa	5	0	2	2	0	44	0	5	3	1	1	0	0	0	0
2020/02/25-2020/03/03	Japan	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/25-2020/03/03	Hong_Kong	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
2020/02/25-2020/03/03	Vietnam	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/25-2020/03/03	Canada	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/25-2020/03/03	France	0	2	0	0	0	0	6	3	0	0	1	0	0	0	4
2020/02/25-2020/03/03	Singapore	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
2020/02/25-2020/03/03	Malaysia	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/25-2020/03/03	Australia	4	0	2	0	0	0	0	0	4	0	0	0	0	0	0
2020/02/25-2020/03/03	South_Korea	0	4	0	15	0	0	0	0	0	0	0	0	0	0	0
2020/02/25-2020/03/03	India	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/25-2020/03/03	Cambodia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/25-2020/03/03	Germany	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2020/02/25-2020/03/03	England	1	0	4	0	2	0	2	1	3	3	2	0	0	2	2
2020/02/25-2020/03/03	Italy	0	0	0	0	0	0	14	0	0	0	1	0	0	0	3
2020/02/25-2020/03/03	United_Arab_Emirates	1	0	0	0	0	0	0	0	4	0	0	0	0	1	0
2020/02/25-2020/03/03	Sweden	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0
2020/02/25-2020/03/03	Belgium	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2020/02/25-2020/03/03	Saudi_Arabia	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
2020/02/25-2020/03/03	Ireland	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/25-2020/03/03	Nigeria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/25-2020/03/03	Oman	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/25-2020/03/03	Israel	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2020/02/25-2020/03/03	Austria	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
2020/02/25-2020/03/03	Spain	1	6	1	0	0	0	0	2	0	1	0	1	0	0	2
2020/02/25-2020/03/03	Switzerland	0	0	0	0	1	0	3	4	0	0	10	0	0	0	4
2020/02/25-2020/03/03	Brazil	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1
2020/02/25-2020/03/03	Norway	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0
2020/02/25-2020/03/03	Denmark	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
2020/02/25-2020/03/03	Wales	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2020/02/25-2020/03/03	Morocco	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2020/02/25-2020/03/03	New_Zealand	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2020/02/25-2020/03/03	Netherlands	3	0	0	0	0	0	2	0	0	0	1	0	0	0	2
2020/02/25-2020/03/03	Lebanon	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2020/02/25-2020/03/03	Georgia	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2020/02/25-2020/03/03	Mexico	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
2020/02/25-2020/03/03	Iceland	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2020/02/25-2020/03/03	Saint_Barthelemy	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2020/02/25-2020/03/03	Greece	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2020/02/25-2020/03/03	Luxembourg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2020/02/25-2020/03/03	Czech_Republic	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
