Date	Country	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	H13	H14	other
2020/02/19-2020/02/26	Mexico	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/19-2020/02/26	Saint	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/19-2020/02/26	Greece	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/19-2020/02/26	Luxembourg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/19-2020/02/26	Czech	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/26-2020/03/04	China	14	3	0	0	2	0	0	0	3	1	0	0	0	0	0
2020/02/26-2020/03/04	Thailand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/26-2020/03/04	Nepal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/26-2020/03/04	USA	5	0	1	2	0	44	0	5	3	1	1	0	0	0	0
2020/02/26-2020/03/04	Japan	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/26-2020/03/04	Vietnam	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/26-2020/03/04	Canada	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/26-2020/03/04	France	0	1	0	0	0	0	6	3	0	0	1	0	0	0	4
2020/02/26-2020/03/04	Singapore	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
2020/02/26-2020/03/04	Australia	4	0	2	0	0	0	0	0	4	0	0	0	0	0	0
2020/02/26-2020/03/04	Malaysia	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/26-2020/03/04	South	0	4	0	15	0	0	0	0	0	0	0	0	0	0	0
2020/02/26-2020/03/04	Cambodia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/26-2020/03/04	India	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/26-2020/03/04	Germany	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/26-2020/03/04	United	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/26-2020/03/04	England	1	0	2	0	1	0	2	1	3	3	2	0	0	2	2
2020/02/26-2020/03/04	Italy	0	0	0	0	0	0	12	0	0	0	1	0	0	0	3
2020/02/26-2020/03/04	Sweden	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0
2020/02/26-2020/03/04	Belgium	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2020/02/26-2020/03/04	Saudi	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
2020/02/26-2020/03/04	Ireland	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/26-2020/03/04	Nigeria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/26-2020/03/04	Oman	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/02/26-2020/03/04	Israel	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2020/02/26-2020/03/04	Switzerland	0	0	0	0	1	0	3	4	0	0	10	0	0	0	4
2020/02/26-2020/03/04	Austria	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
2020/02/26-2020/03/04	Spain	1	6	1	0	0	0	0	2	0	1	0	1	0	0	1
2020/02/26-2020/03/04	Brazil	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1
2020/02/26-2020/03/04	Denmark	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
2020/02/26-2020/03/04	Norway	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0
2020/02/26-2020/03/04	Iceland	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2020/02/26-2020/03/04	Lebanon	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2020/02/26-2020/03/04	Netherlands	3	0	0	0	0	0	2	0	0	0	1	0	0	0	2
2020/02/26-2020/03/04	New	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2020/02/26-2020/03/04	Georgia	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2020/02/26-2020/03/04	Morocco	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2020/02/26-2020/03/04	Wales	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2020/02/26-2020/03/04	Mexico	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
2020/02/26-2020/03/04	Saint	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2020/02/26-2020/03/04	Greece	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2020/02/26-2020/03/04	Luxembourg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2020/02/26-2020/03/04	Czech	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
